41,425,489,35,163,291,419,125,124,44,172,300,428,316,432,244,73,75,46,47,363,444,445,446,236,364,248,456,208,256,257
	0ffd,	0ffd,	0ffd,	0cee,	0cee,	0cee,	0cee,	021e,	057c,	074e,	0744,	0740,	0744,	0000,	0695,	01a0,	0034,	002c,	0138,	042c,	0158,	0004,	0ffe,	0004,	0731,	0730,	09a0,	0000,	0f98,,
	0ffe,	0001,	0000,	0cee,	0cee,	0cee,	0cee,	018a,	057c,	0748,	074c,	0748,	074a,	0000,	069d,	01b0,	0030,	0028,	0138,	04fc,	0150,	0000,	0000,	0004,	0731,	0730,	09a0,	0c00,	0f98,,
	0001,	0000,	0000,	0cee,	0cf2,	0cf2,	0cf2,	021e,	057c,	074c,	0744,	0748,	074c,	0000,	06a1,	01b0,	0034,	002c,	0138,	05d4,	0128,	0004,	0000,	0004,	0731,	0730,	09a0,	0000,	0f98,,
	0fff,	0001,	0001,	0cf2,	0cf2,	0cf2,	0cf2,	018a,	057c,	074e,	0750,	074c,	0750,	0000,	06a5,	01c8,	003c,	0030,	013c,	0698,	0160,	0004,	0000,	0004,	0731,	0730,	09a0,	0490,	0f94,,
	0001,	0004,	0003,	0cf2,	0cf2,	0cf6,	0cf6,	021e,	057c,	0750,	0754,	075a,	0752,	0000,	06a5,	01d0,	003c,	0030,	013c,	0760,	0148,	0004,	0000,	0004,	0731,	07f8,	09a0,	001e,	0f94,,
	0003,	0002,	0002,	0cf6,	0cf6,	0cf6,	0cf6,	018a,	057c,	0752,	0752,	0754,	0756,	0000,	06ad,	01d8,	003c,	0034,	0140,	0040,	00f0,	0000,	0ffe,	0004,	07f9,	08a8,	09a0,	0000,	0f94,,
	0002,	0000,	0000,	0cf6,	0cf6,	0cf6,	0cf6,	021e,	057c,	074e,	0752,	0754,	0754,	0000,	06ad,	01e0,	003c,	0034,	0140,	010c,	0140,	0000,	0ffe,	0004,	08a9,	08c0,	09a0,	0000,	0f94,,
	0000,	0ffd,	0ffc,	0cf6,	0cf6,	0cf6,	0cfa,	018a,	057c,	0752,	0752,	0750,	0750,	0000,	06ad,	01e8,	003c,	0034,	0140,	01dc,	0138,	0004,	0000,	0004,	08c1,	08c0,	09a0,	0490,	0f98,,
	0ffc,	0ffa,	0ff9,	0cfa,	0cfa,	0cfa,	0cfa,	021e,	057c,	0750,	0750,	074e,	0750,	0000,	06ad,	01f8,	0038,	0030,	0144,	02b8,	0140,	0004,	0000,	0004,	08c1,	08c0,	09a0,	03fb,	0f98,,
	0ff9,	0ffe,	0fff,	0cfa,	0cfa,	0cfa,	0cfe,	018a,	057c,	074e,	074e,	074c,	074c,	00bb,	06aa,	0200,	0030,	0024,	0144,	038c,	0178,	0000,	0000,	0004,	08c1,	08c0,	09a0,	0c00,	0f98,,
	0fff,	0fff,	0fff,	0cfe,	0cfe,	0cfe,	0cfe,	021e,	057c,	074c,	074a,	074a,	0748,	00b5,	06aa,	0200,	002c,	0024,	0148,	0458,	0160,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0f98,,
	0fff,	0ffc,	0ffb,	0cfe,	0cfe,	0cfe,	0cfe,	018a,	057c,	0746,	0744,	0742,	0742,	008f,	06a6,	01f8,	0034,	0028,	0148,	0520,	0178,	0000,	0000,	0004,	08c1,	08c0,	09a0,	0490,	0f94,,
	0ffb,	0ff8,	0ff8,	0d02,	0d02,	0d02,	0d02,	021e,	057c,	0742,	0740,	0740,	0740,	0083,	06a6,	0200,	0034,	0028,	0148,	05f0,	0180,	0004,	0000,	0004,	08c1,	08c0,	09a0,	0776,	0f94,,
	0ff8,	0ff8,	0ff8,	0d02,	0d02,	0d02,	0d02,	018a,	057c,	0740,	0740,	0740,	0742,	007d,	06aa,	0208,	0030,	0024,	014c,	06b0,	0178,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0f94,,
	0ff8,	0ffa,	0ffb,	0d02,	0d02,	0d02,	0d06,	021e,	057c,	0742,	0742,	0744,	0744,	007d,	06ae,	0210,	0028,	0020,	014c,	0764,	0138,	0004,	0000,	0004,	08c1,	08c0,	09a0,	0000,	0f94,,
	0ffb,	0ffc,	0ffc,	0d06,	0d06,	0d06,	0d06,	018a,	057c,	0744,	0746,	0746,	0744,	007d,	06ae,	0218,	0028,	001c,	0150,	0014,	0178,	0004,	0000,	0004,	08c1,	08c0,	09a0,	0490,	0f94,,
	0ffc,	0ffc,	0ffd,	0d06,	0d06,	0d06,	0d06,	021e,	057c,	0744,	0746,	0746,	0746,	007d,	06b2,	0210,	0028,	0020,	0150,	00b0,	0168,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	0040,	0f94,,
	0ffd,	0fff,	0ffe,	0d06,	0d06,	0d06,	0d06,	018a,	057c,	0748,	074a,	074a,	074c,	007d,	06b6,	0218,	0028,	0020,	0150,	0148,	0160,	0004,	0000,	0004,	08c1,	08c0,	09a0,	0c00,	0f94,,
	0fff,	0ffe,	0ffe,	0d06,	0d06,	0d06,	0d06,	021e,	057c,	074c,	074e,	074e,	0750,	007d,	06ba,	0218,	0030,	0024,	0150,	01dc,	0188,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0f94,,
	0ffe,	0ffe,	0ffe,	0d06,	0d06,	0d06,	0d06,	018a,	057c,	0750,	0750,	0750,	0750,	007d,	06be,	0218,	0034,	002c,	0154,	0264,	0160,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	0490,	0f94,,
	0ffe,	0fff,	0fff,	0d06,	0d06,	0d06,	0d06,	021e,	057c,	074e,	074e,	074e,	0750,	007d,	06be,	0210,	0034,	002c,	0154,	02e8,	0178,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	0040,	0f90,,
	0fff,	0fff,	0fff,	0d06,	0d0a,	0d0a,	0d0a,	018a,	057c,	0750,	0750,	0752,	0754,	007d,	06c2,	0208,	0034,	002c,	0154,	0374,	00c8,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0f90,,
	0fff,	0fff,	0fff,	0d0a,	0d0a,	0d0a,	0d0a,	021e,	057c,	0756,	0756,	0758,	075a,	007d,	06ca,	0210,	0034,	002c,	0154,	03f4,	0160,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0f90,,
	0fff,	0fff,	0fff,	0d0a,	0d0a,	0d0a,	0d0a,	018a,	057c,	075c,	075e,	0760,	0762,	007d,	06d2,	0220,	0034,	002c,	0158,	0478,	0148,	0004,	0000,	0004,	08c1,	08c0,	09a0,	0490,	0f90,,
	0fff,	0fff,	0fff,	0d0a,	0d0a,	0d0a,	0d0a,	021e,	057c,	0762,	0764,	0766,	076a,	007d,	06da,	0220,	0034,	002c,	0158,	04f8,	0168,	0000,	0000,	0004,	08c1,	08c0,	09a0,	0000,	0f90,,
	0fff,	0fff,	0fff,	0d0a,	0d0a,	0d0a,	0d0e,	018a,	057c,	076c,	076a,	076e,	0770,	007d,	06e2,	0228,	0034,	0028,	0158,	0584,	0180,	0000,	0000,	0004,	08c1,	08c0,	09a0,	0c00,	0f90,,
	0fff,	0fff,	0fff,	0d0e,	0d0e,	0d0e,	0d0e,	021e,	057c,	0772,	0774,	0776,	0776,	007d,	06e6,	0238,	0030,	0028,	015c,	0608,	0160,	0000,	0000,	0004,	08c1,	08c0,	09a0,	0000,	0f90,,
	0fff,	0fff,	0fff,	0d0e,	0d0e,	0d0e,	0d0e,	018a,	057c,	0778,	077a,	077a,	077e,	007d,	06ee,	0240,	0030,	0024,	015c,	0688,	0170,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	0490,	0f90,,
	0fff,	0fff,	0fff,	0d0e,	0d0e,	0d0e,	0d0e,	021e,	057c,	077e,	0780,	0780,	0782,	007d,	06f6,	0248,	0030,	0024,	015c,	0710,	0148,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0f94,,
	0fff,	0000,	0000,	0d0e,	0d0e,	0d0e,	0d0e,	018a,	057c,	0784,	0784,	0786,	0786,	007d,	06fa,	0248,	002c,	0020,	015c,	0794,	0178,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0f94,,
	0000,	0fff,	0fff,	0d0e,	0d0e,	0d0e,	0d0e,	021e,	057c,	0788,	078a,	078a,	078e,	007d,	06fe,	0250,	0028,	0020,	0160,	001c,	0120,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0f94,,
	0fff,	0fff,	0fff,	0d0e,	0d0e,	0d12,	0d12,	018a,	057c,	0790,	0792,	0792,	0792,	007d,	0706,	0260,	0028,	0020,	0160,	00a8,	0170,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0490,	0f94,,
	0fff,	0000,	0000,	0d12,	0d12,	0d12,	0d12,	021e,	057c,	0794,	0792,	0798,	079a,	007d,	070e,	0258,	0028,	0020,	0160,	0134,	0120,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0f94,,
	0000,	0fff,	0fff,	0d12,	0d12,	0d12,	0d12,	018a,	057c,	0796,	079a,	079c,	079e,	007d,	0712,	0260,	0028,	0020,	0160,	01b4,	0178,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	0c00,	0f94,,
	0fff,	0fff,	0fff,	0d12,	0d12,	0d12,	0d12,	021e,	057c,	079e,	07a0,	07a2,	07a2,	007d,	071a,	0268,	0028,	0020,	0164,	0244,	00e0,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0f94,,
	0fff,	0fff,	0fff,	0d12,	0d12,	0d12,	0d12,	018a,	057c,	07a4,	07a4,	07a6,	07a6,	0000,	071e,	0270,	0024,	0020,	0164,	02c4,	0170,	0004,	0000,	0004,	08c1,	08c0,	09a0,	0490,	0f94,,
	0ffe,	0ffc,	0ffc,	0d12,	0d12,	0d12,	0d12,	021e,	057c,	07a6,	07a8,	07a8,	07a8,	0000,	0722,	0270,	0024,	001c,	0164,	034c,	0168,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0f94,,
	0ffc,	0ffa,	0ffa,	0d12,	0d12,	0d12,	0d12,	018a,	057c,	07a8,	07aa,	07aa,	07aa,	0000,	0722,	0270,	0020,	001c,	0164,	03d0,	0168,	0000,	0000,	0004,	08c1,	08c0,	09a0,	0000,	0f94,,
	0ff9,	0ffa,	0ffa,	0d12,	0d12,	0d12,	0d12,	021e,	057c,	07ac,	07ac,	07ae,	07b0,	0000,	072a,	0270,	001c,	0014,	0168,	0460,	0180,	0004,	0000,	0004,	08c1,	08c0,	09a0,	0000,	0f94,,
	0ffa,	0ffa,	0ffa,	0d12,	0d12,	0d12,	0d12,	018a,	057c,	07b0,	07b2,	07b4,	07b6,	0000,	0732,	0278,	0018,	0010,	0168,	04e0,	0160,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0490,	0f94,,
	0ffa,	0ffb,	0ffb,	0d12,	0d12,	0d12,	0d12,	021e,	057c,	07b8,	07ba,	07bc,	07be,	0000,	073a,	0280,	0014,	000c,	0168,	055c,	0068,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0f94,,
	0ffb,	0ffa,	0ffa,	0d12,	0d12,	0d12,	0d12,	018a,	057c,	07c0,	07c2,	07c4,	07c6,	0000,	0742,	0288,	0014,	000c,	0168,	05d4,	0170,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0c00,	0f94,,
	0ffa,	0ffb,	0ffb,	0d12,	0d12,	0d12,	0d12,	021e,	057c,	07c8,	07ca,	07cc,	07cc,	0000,	0746,	0290,	0010,	0008,	016c,	063c,	0148,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0f94,,
	0ffb,	0ffa,	0ffa,	0d12,	0d12,	0d12,	0d12,	018a,	057c,	07ce,	07d0,	07d2,	07d2,	0000,	074e,	0290,	000c,	0004,	016c,	069c,	0008,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	0490,	0f94,,
	0ff9,	0ffb,	0ffb,	0d12,	0d12,	0d12,	0d12,	021e,	057c,	07d4,	07d6,	07d8,	07da,	0000,	0756,	0290,	000c,	0004,	016c,	06f4,	0fd0,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0f94,,
	0ffc,	0ffb,	0ffb,	0d12,	0d12,	0d12,	0d12,	018a,	057c,	07dc,	07de,	07e0,	07e2,	0000,	075e,	0290,	0008,	0000,	016c,	0744,	0e70,	0004,	0000,	0004,	08c1,	08c0,	09a0,	0000,	0f98,,
	0ffb,	0ffa,	0ffa,	0d12,	0d12,	0d12,	0d12,	021e,	057c,	07e4,	07e6,	07e8,	07ea,	0000,	0766,	0288,	0008,	0000,	016c,	0788,	0e78,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0f98,,
	0ffa,	0ffb,	0ffc,	0d12,	0d12,	0d0e,	0d0e,	018a,	057c,	07ec,	07f0,	07f0,	07f4,	0000,	076e,	0290,	0008,	0000,	016c,	07c4,	0e70,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0490,	0f98,,
	0ffc,	0ffd,	0ffd,	0d0e,	0d0e,	0d0e,	0d0e,	0212,	057c,	07f6,	07f8,	07fa,	07fc,	0000,	0776,	0290,	0004,	0000,	016c,	07f4,	0e80,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0f98,,
	0ffd,	0ffd,	0ffd,	0d0e,	0d0e,	0d0e,	0d0e,	018a,	057c,	07fe,	0800,	0802,	0804,	0000,	077e,	0290,	0004,	0000,	0170,	0018,	0e58,	0004,	0000,	0004,	08c1,	08c0,	09a0,	0000,	0f98,,
	0ffd,	0ffc,	0ffc,	0d0e,	0d0e,	0d0e,	0d0e,	01fa,	057c,	0806,	080a,	080c,	080e,	0000,	0786,	0290,	0004,	0000,	0170,	0038,	0e30,	0004,	0000,	0004,	08c1,	08c0,	09a0,	0000,	0f98,,
	0ffc,	0ffc,	0ffc,	0d0e,	0d0e,	0d0e,	0d0e,	018a,	057c,	0810,	0812,	0814,	0816,	0000,	078e,	0290,	0004,	0000,	0170,	0054,	0e40,	0000,	0000,	0004,	08c1,	08c0,	09a0,	0490,	0f98,,
	0ffc,	0ffd,	0ffd,	0d0e,	0d0e,	0d0e,	0d0e,	01de,	057c,	0818,	081a,	081c,	081e,	0000,	0796,	0290,	0004,	0ffc,	0170,	0060,	0e28,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0f98,,
	0ffe,	0fff,	0fff,	0d0e,	0d0e,	0d0e,	0d0e,	018a,	057c,	0820,	0822,	0824,	0826,	0000,	079e,	0290,	0004,	0ffc,	0170,	006c,	0f20,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	0c00,	0f9c,,
	0fff,	0000,	0000,	0d0e,	0d0e,	0d0e,	0d0e,	01c2,	057c,	0828,	082a,	082c,	082e,	0000,	07a6,	0290,	0004,	0ffc,	0170,	0070,	0e38,	0000,	0000,	0004,	08c1,	08c0,	09a0,	0000,	0f9c,,
	0000,	0fff,	0fff,	0d0e,	0d0e,	0d0e,	0d0e,	018a,	057c,	0830,	0832,	0834,	0836,	0000,	07ae,	0290,	0008,	0000,	0170,	0070,	0e38,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	0490,	0f9c,,
	0fff,	0fff,	0fff,	0d0e,	0d0e,	0d0e,	0d0e,	01ba,	057c,	0836,	0838,	083a,	083c,	0000,	07b2,	0290,	0008,	0000,	0170,	0070,	0e40,	0004,	0000,	0004,	08c1,	08c0,	09a0,	0d76,	0f9c,,
	0fff,	0000,	0fff,	0d0e,	0d0e,	0d0e,	0d0e,	018a,	057c,	083e,	083e,	0840,	0842,	0000,	07ba,	0290,	0008,	0000,	0170,	0070,	0e40,	0004,	0000,	0004,	08c1,	08c0,	09a0,	0000,	0fa0,,
	0fff,	0ffe,	0ffe,	0d0e,	0d0e,	0d0e,	0d0e,	01b2,	057c,	0844,	0846,	0846,	0848,	0000,	07be,	0290,	0008,	0000,	0170,	0074,	0e30,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0fa0,,
	0fff,	0000,	0fff,	0d0e,	0d0e,	0d0e,	0d0e,	018a,	057c,	084a,	084c,	084c,	084e,	0000,	07c2,	0290,	0004,	0000,	0170,	0078,	0e30,	0000,	0000,	0004,	08c1,	08c0,	09a0,	0490,	0fa0,,
	0fff,	0fff,	0fff,	0d0e,	0d0e,	0d0e,	0d0a,	01aa,	057c,	084e,	0850,	0852,	0854,	0000,	07ca,	0290,	0004,	0000,	0170,	0078,	0e38,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	03eb,	0fa4,,
	0fff,	0fff,	0fff,	0d0a,	0d0a,	0d0a,	0d0a,	018a,	057c,	0856,	0856,	0858,	085a,	0000,	07ce,	0290,	0004,	0000,	0170,	007c,	0e48,	0004,	0000,	0004,	08c1,	08c0,	09a0,	0000,	0fa4,,
	0fff,	0fff,	0fff,	0d0a,	0d0a,	0d0a,	0d0a,	01a2,	057c,	085a,	085c,	085e,	085e,	0000,	07d2,	0290,	0004,	0ffc,	0170,	007c,	0e40,	0000,	0000,	0004,	08c1,	08c0,	09a0,	0000,	0fa4,,
	0fff,	0fff,	0fff,	0d0a,	0d0a,	0d0a,	0d0a,	018a,	057c,	0860,	0862,	0862,	0864,	0000,	07d6,	0290,	0004,	0ffc,	0170,	007c,	0e40,	0000,	0000,	0004,	08c1,	08c0,	09a0,	0490,	0fa4,,
	0fff,	0fff,	0fff,	0d0a,	0d0a,	0d0a,	0d0a,	019a,	057c,	0864,	0866,	0868,	086a,	0000,	07de,	0290,	0000,	0ffc,	0170,	0080,	0e40,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0fa8,,
	0fff,	0fff,	0fff,	0d0a,	0d0a,	0d0a,	0d0a,	018a,	057c,	086a,	086c,	086c,	086e,	0000,	07e2,	0290,	0000,	0ffc,	0170,	0084,	0e48,	0000,	0000,	0004,	08c1,	08c0,	09a0,	0c00,	0fa8,,
	0fff,	0fff,	0fff,	0d0a,	0d0a,	0d0a,	0d0a,	0192,	057c,	086e,	0870,	0872,	0872,	0000,	07e6,	0290,	0000,	0ff8,	0170,	0084,	0e40,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0fa8,,
	0fff,	0fff,	0fff,	0d0a,	0d0a,	0d0a,	0d0a,	018a,	057c,	0874,	0874,	0876,	0876,	0000,	07ea,	0290,	0000,	0ff8,	0170,	0088,	0e48,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	0490,	0fa8,,
	0fff,	0fff,	0fff,	0d0a,	0d0a,	0d0a,	0d0a,	018a,	057c,	0878,	0878,	087a,	087c,	0000,	07ee,	0290,	0ffc,	0ff8,	0170,	0088,	0e40,	0004,	0000,	0004,	08c1,	08c0,	09a0,	001e,	0fa8,,
	0fff,	0fff,	0fff,	0d0a,	0d0a,	0d0a,	0d0a,	018a,	057c,	087c,	087e,	087e,	0880,	0000,	07f2,	0290,	0ffc,	0ff8,	0170,	0088,	0e38,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0fac,,
	0fff,	0fff,	0fff,	0d0a,	0d0a,	0d0a,	0d0a,	0182,	057c,	0880,	0882,	0882,	0884,	0000,	07f6,	0290,	0ffc,	0ff8,	0170,	0088,	0e40,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0fac,,
	0fff,	0fff,	0fff,	0d0a,	0d0a,	0d0a,	0d0a,	018a,	057c,	0884,	0886,	0886,	0888,	0000,	07f6,	0290,	0ffc,	0ff8,	0170,	0088,	0e40,	0004,	0000,	0004,	08c1,	08c0,	09a0,	0490,	0fac,,
	0fff,	0fff,	0fff,	0d0a,	0d0a,	0d0a,	0d0a,	017a,	057c,	0888,	0888,	088a,	088a,	0000,	07fa,	0290,	0ffc,	0ff8,	0170,	008c,	0e30,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	03fb,	0fac,,
	0fff,	0fff,	0fff,	0d0a,	0d0a,	0d0a,	0d0a,	018a,	057c,	088c,	088c,	088c,	088e,	0000,	07fe,	0290,	0ffc,	0ff8,	0170,	008c,	0e38,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0c00,	0fac,,
	0fff,	0fff,	0fff,	0d0a,	0d06,	0d06,	0d06,	0172,	057c,	088e,	088e,	0890,	0890,	0000,	07fe,	0290,	0ffc,	0ff4,	0170,	0088,	0e30,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0fb0,,
	0fff,	0fff,	0fff,	0d06,	0d06,	0d06,	0d06,	018a,	057c,	0890,	0892,	0892,	0892,	0000,	0802,	0290,	0ffc,	0ff4,	0170,	008c,	0e38,	0004,	0000,	0004,	08c1,	08c0,	09a0,	0490,	0fb0,,
	0fff,	0fff,	0fff,	0d06,	0d06,	0d06,	0d06,	016e,	057c,	0894,	0894,	0894,	0894,	0000,	0802,	0290,	0ff8,	0ff4,	0170,	008c,	0e30,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0773,	0fb0,,
	0fff,	0fff,	0fff,	0d06,	0d06,	0d06,	0d06,	018a,	057c,	0896,	0896,	0896,	0898,	0000,	0806,	0290,	0ff8,	0ff4,	0170,	0090,	0e38,	0000,	0000,	0004,	08c1,	08c0,	09a0,	0000,	0fb0,,
	0fff,	0fff,	0fff,	0d06,	0d06,	0d06,	0d06,	016a,	057c,	0898,	0898,	0898,	089a,	0000,	080a,	0290,	0ff8,	0ff4,	0170,	0090,	0e38,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0fb4,,
	0fff,	0fff,	0fff,	0d06,	0d06,	0d06,	0d06,	018a,	057c,	089a,	089a,	089c,	089c,	0000,	080a,	0290,	0ff8,	0ff4,	0170,	0090,	0e30,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0490,	0fb4,,
	0fff,	0fff,	0fff,	0d06,	0d06,	0d06,	0d06,	0162,	057c,	089c,	089c,	089e,	089e,	0000,	080e,	0290,	0ff8,	0ff4,	0170,	0090,	0e38,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	0040,	0fb4,,
	0fff,	0fff,	0fff,	0d06,	0d06,	0d06,	0d06,	018a,	057c,	089e,	089e,	08a0,	08a0,	0000,	080e,	0290,	0ff8,	0ff4,	0170,	008c,	0e28,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0fb4,,
	0fff,	0fff,	0fff,	0d06,	0d06,	0d06,	0d06,	015e,	057c,	08a0,	08a0,	08a0,	08a0,	0000,	080e,	0290,	0ff8,	0ff4,	0170,	0090,	0e20,	0000,	0000,	0004,	08c1,	08c0,	09a0,	0000,	0fb4,,
	0fff,	0000,	0fff,	0d06,	0d06,	0d06,	0d06,	018a,	057c,	08a2,	08a2,	08a2,	08a2,	0000,	0812,	0288,	0ff8,	0ff4,	0170,	0090,	0e30,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0490,	0fb4,,
	0fff,	0fff,	0fff,	0d06,	0d06,	0d06,	0d06,	015e,	057c,	08a2,	08a2,	08a2,	08a2,	0000,	0812,	0288,	0ff8,	0ff4,	0170,	008c,	0e30,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	0040,	0fb8,,
	0fff,	0000,	0fff,	0d06,	0d06,	0d06,	0d06,	018a,	057c,	08a2,	08a4,	08a4,	08a4,	0000,	0812,	0288,	0ff8,	0ff0,	0170,	008c,	0e48,	0000,	0000,	0004,	08c1,	08c0,	09a0,	0000,	0fb8,,
	0000,	0000,	0000,	0d06,	0d06,	0d06,	0d06,	015a,	057c,	08a4,	08a4,	08a6,	08a6,	0000,	0812,	0288,	0ff8,	0ff0,	0170,	008c,	0e40,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0fb8,,
	0000,	0000,	0000,	0d06,	0d06,	0d06,	0d06,	018a,	057c,	08a6,	08a6,	08a6,	08a8,	0000,	0816,	0288,	0ff8,	0ff0,	0170,	008c,	0e48,	0000,	0000,	0004,	08c1,	08c0,	09a0,	0490,	0fb8,,
	0000,	0000,	0000,	0d06,	0d06,	0d06,	0d06,	015a,	057c,	08a8,	08a8,	08a8,	08a8,	0000,	0816,	0288,	0ff8,	0ff0,	0170,	0088,	0e48,	0000,	0000,	0004,	08c1,	08c0,	09a0,	0000,	0fb8,,
	0000,	0000,	0000,	0d06,	0d06,	0d06,	0d06,	018a,	057c,	08aa,	08aa,	08aa,	08aa,	0000,	0816,	0288,	0ff8,	0ff0,	0170,	0088,	0e40,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0c00,	0fb8,,
	0000,	0fff,	0fff,	0d06,	0d06,	0d06,	0d06,	0156,	057c,	08aa,	08ac,	08ac,	08ac,	0000,	081a,	0288,	0ff8,	0ff0,	0170,	0088,	0e48,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0fb8,,
	0fff,	0fff,	0fff,	0d06,	0d06,	0d06,	0d06,	018a,	057c,	08ac,	08ac,	08ae,	08ae,	0000,	081a,	0288,	0ff8,	0ff0,	0170,	0084,	0e50,	0004,	0000,	0004,	08c1,	08c0,	09a0,	0490,	0fb8,,
	0000,	0fff,	0000,	0d06,	0d06,	0d06,	0d06,	0156,	057c,	08ae,	08ae,	08ae,	08b0,	0000,	081e,	0288,	0ff4,	0ff0,	0170,	0088,	0e38,	0000,	0000,	0004,	08c1,	08c0,	09a0,	0000,	0fbc,,
	0000,	0000,	0000,	0d06,	0d06,	0d06,	0d06,	018a,	057c,	08b0,	08b0,	08b2,	08b2,	0000,	081e,	0288,	0ff4,	0ff0,	0170,	0088,	0158,	0000,	0000,	0004,	08c1,	08c0,	09a0,	0000,	0fbc,,
	0000,	0000,	0000,	0d06,	0d06,	0d06,	0d06,	0156,	057c,	08b2,	08b4,	08b4,	08b4,	0000,	0822,	0288,	0ff4,	0ff0,	0170,	0088,	0ee8,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0fbc,,
	0000,	0ffe,	0ffe,	0d06,	0d06,	0d06,	0d06,	018a,	057c,	08b6,	08b6,	08b6,	08b8,	0000,	0822,	0290,	0ff8,	0ff0,	0170,	0090,	0e30,	0000,	0000,	0004,	08c1,	08c0,	09a0,	0490,	0fbc,,
	0ffe,	0fff,	0fff,	0d06,	0d06,	0d06,	0d06,	0152,	057c,	08b8,	08b8,	08b8,	08b8,	0000,	0826,	0290,	0ff4,	0ff0,	0170,	008c,	0fd0,	0000,	0000,	0004,	08c1,	08c0,	09a0,	0000,	0fbc,,
	0fff,	0fff,	0fff,	0d06,	0d06,	0d06,	0d06,	018a,	057c,	08b8,	08b8,	08ba,	08ba,	0000,	0826,	0290,	0ff4,	0fec,	0170,	008c,	0e38,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	0c00,	0fbc,,
	0fff,	0fff,	0fff,	0d06,	0d06,	0d06,	0d06,	0142,	057c,	08ba,	08ba,	08ba,	08ba,	0000,	0826,	0290,	0ff4,	0fec,	0170,	0088,	0e38,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0fbc,,
	0fff,	0fff,	0fff,	0d06,	0d06,	0d06,	0d06,	018a,	057c,	08ba,	08ba,	08ba,	08ba,	0000,	0826,	0290,	0ff4,	0fec,	0170,	0088,	0e28,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0490,	0fbc,,
	0fff,	0fff,	0fff,	0d06,	0d06,	0d06,	0d06,	013a,	057c,	08ba,	08ba,	08ba,	08ba,	0000,	0826,	0290,	0ff4,	0fec,	0170,	0084,	0e38,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0fbc,,
