俯仰/度,滚转/度,滚转/度.1,航向/度,航向/度.1,航向/度.2,航向/度.3,无线电高度高位/FT,无线电高度低位/FT,计算空速/KT,计算空速/KT.1,计算空速/KT.2,计算空速/KT.3,垂直速度/KT,马赫数,风速/KT,左攻角/DEG,右攻角/DEG,气压高度高位/FT,气压高度低位/FT,时,分,秒,推力扭矩,襟翼手柄位置/度,左襟翼/度,右襟翼/度,目标空速/KT,选择空速/KT,VOR频率/MHZ,燃油量/LBS,排气温度/DEG C
127.9375,127.9375,0.0,341.015625,341.015625,341.015625,341.015625,2048,2046,45.0,45.0,45.0,45.0,0,0.15,72.5,173.671875,177.5390625,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,2920,22.5
0.0625,127.875,0.0,341.015625,341.015625,341.015625,341.015625,2048,2046,45.0,45.0,45.0,45.0,0,0.15,72.5,173.671875,177.5390625,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,4760,22.25
0.0,127.875,0.0,341.015625,341.015625,341.015625,341.015625,2048,2046,45.0,45.0,45.0,45.0,0,0.15,72.5,173.49609375,177.5390625,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,0,22.25
0.0,0.0,127.9375,341.015625,341.015625,341.3671875,341.3671875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,73.0,173.671875,177.5390625,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,0,22.25
0.0,0.0,127.9375,341.3671875,341.3671875,341.3671875,341.3671875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,73.0,173.49609375,177.5390625,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,2920,22.0
127.9375,0.0625,0.0,341.3671875,341.3671875,341.3671875,341.3671875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,73.0,173.49609375,177.5390625,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,9120,22.0
127.9375,0.0,0.0,341.3671875,341.3671875,341.3671875,341.3671875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,73.0,173.49609375,177.5390625,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,0,22.0
127.9375,127.9375,127.9375,341.3671875,341.3671875,341.015625,341.015625,2048,2046,45.0,45.0,45.0,45.0,0,0.15,73.0,173.49609375,177.5390625,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,0,21.75
0.0,127.9375,0.0,341.015625,341.015625,341.015625,341.3671875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,73.0,173.49609375,177.5390625,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,2920,21.75
0.0,127.9375,127.9375,341.3671875,341.3671875,341.015625,341.015625,2048,2045,45.0,45.0,45.0,45.0,0,0.15,73.0,173.49609375,177.5390625,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,9120,21.5
0.0,127.9375,0.0,341.015625,341.015625,341.015625,341.015625,2048,2046,45.0,45.0,45.0,45.0,0,0.15,73.0,173.49609375,177.5390625,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,7680,21.5
127.9375,127.9375,127.9375,341.015625,340.6640625,340.6640625,340.6640625,2048,2045,45.0,45.0,45.0,45.0,0,0.15,73.0,173.49609375,177.5390625,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,0,21.5
127.875,0.0625,0.0625,340.6640625,340.6640625,340.6640625,341.015625,2048,2046,45.0,45.0,45.0,45.0,0,0.15,73.0,173.49609375,177.5390625,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,2920,21.5
127.9375,127.9375,0.0,341.015625,341.015625,341.015625,341.015625,2048,2046,45.0,45.0,45.0,45.0,0,0.15,73.0,173.49609375,177.5390625,130560,611,0,0,0,63.75,41.484375,114.2578125,114.609375,149.0,149.0,61.6,0,21.25
0.0,0.0,127.9375,341.015625,341.015625,341.015625,341.015625,2048,2046,45.0,45.0,45.0,45.0,0,0.15,73.0,173.49609375,177.5390625,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,0,21.25
127.9375,0.0,127.9375,341.015625,341.015625,341.015625,341.015625,2048,2046,45.0,45.0,45.0,45.0,0,0.15,73.0,173.671875,177.5390625,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,0,21.25
127.9375,0.0,127.9375,341.015625,341.015625,341.015625,341.015625,2048,2046,45.0,45.0,45.0,45.0,0,0.15,73.5,173.671875,177.5390625,130560,611,0,0,0,63.75,41.484375,114.2578125,114.609375,149.0,149.0,61.6,2920,21.25
0.0,0.0,127.9375,341.015625,341.015625,341.015625,341.015625,2048,2046,45.0,45.0,45.0,45.0,0,0.15,73.5,173.671875,177.5390625,130560,611,0,0,0,63.75,41.484375,114.2578125,114.609375,149.0,149.0,61.6,0,21.0
0.0,0.0,127.9375,341.015625,341.015625,341.015625,341.015625,2048,2046,45.0,45.0,45.0,45.0,0,0.15,73.5,173.671875,177.5390625,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,7680,21.0
0.0,0.0,127.875,341.015625,341.015625,341.015625,341.015625,2048,2046,45.0,45.0,45.0,45.0,0,0.15,73.5,173.671875,177.5390625,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,0,21.0
0.0,0.0625,0.0,341.015625,341.015625,340.6640625,340.6640625,2048,2046,45.0,45.0,45.0,45.0,0,0.15,73.5,173.671875,177.5390625,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,2920,21.0
0.0,0.0,127.9375,340.6640625,340.6640625,340.6640625,340.6640625,2048,2046,45.0,45.0,45.0,45.0,0,0.15,73.5,173.671875,177.5390625,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,0,21.0
0.0,0.0,127.9375,340.6640625,340.6640625,341.015625,341.015625,2048,2046,45.0,45.0,45.0,45.0,0,0.15,73.5,173.671875,177.5390625,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,0,20.75
0.0,0.0,127.875,341.015625,341.015625,341.015625,341.015625,2048,2046,45.0,45.0,45.0,45.0,0,0.15,73.5,173.671875,177.5390625,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,0,20.75
127.9375,0.0625,127.9375,341.015625,341.015625,341.015625,341.3671875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,73.5,173.671875,177.5390625,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,2920,20.75
127.9375,0.0,127.9375,341.3671875,341.3671875,341.3671875,341.3671875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,73.5,173.671875,177.5390625,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,0,20.75
127.9375,0.0,0.0,341.3671875,341.3671875,341.3671875,341.3671875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,74.0,173.84765625,177.5390625,130560,611,0,0,0,0.0,41.484375,114.2578125,114.609375,149.0,149.0,61.6,0,20.75
0.0625,127.75,127.625,341.3671875,341.3671875,341.3671875,341.3671875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,74.0,173.84765625,177.5390625,130560,612,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,0,20.5
127.6875,127.9375,0.0,341.3671875,341.3671875,341.3671875,341.3671875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,74.0,173.84765625,177.5390625,130560,612,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,2920,20.5
0.1875,127.875,127.875,341.3671875,341.3671875,341.3671875,341.3671875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,74.0,174.0234375,177.5390625,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,0,20.5
127.9375,127.9375,127.9375,341.3671875,341.3671875,341.3671875,341.3671875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,74.0,174.0234375,177.36328125,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,7680,20.5
0.0,0.0625,0.0625,341.3671875,341.3671875,341.3671875,341.3671875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,74.0,174.0234375,177.36328125,130560,611,0,0,0,63.75,41.484375,114.2578125,114.609375,149.0,149.0,61.6,0,20.25
0.0,0.0,127.9375,341.3671875,341.3671875,341.3671875,341.3671875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,74.0,173.84765625,177.36328125,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,2920,20.25
0.0,0.0,127.9375,341.3671875,341.3671875,341.3671875,341.015625,2048,2046,45.0,45.0,45.0,45.0,0,0.15,74.0,174.0234375,177.36328125,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,0,20.25
0.0,127.9375,0.0625,341.015625,341.015625,341.015625,341.015625,2048,2046,45.0,45.0,45.0,45.0,0,0.15,74.0,174.0234375,177.36328125,130560,611,0,0,0,63.75,41.484375,114.2578125,114.609375,149.0,149.0,61.6,0,20.25
0.0,127.9375,127.9375,341.015625,341.015625,341.015625,341.015625,2048,2046,45.0,45.0,45.0,45.0,0,0.15,74.0,174.0234375,177.36328125,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,0,20.25
127.9375,127.875,127.875,341.015625,341.015625,341.015625,341.015625,2048,2045,45.0,45.0,45.0,45.0,0,0.15,74.0,174.0234375,177.36328125,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,2920,20.0
127.875,0.0625,0.125,341.015625,341.015625,341.015625,341.015625,2048,2046,45.0,45.0,45.0,45.0,0,0.15,74.0,174.0234375,177.36328125,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,0,20.0
0.0,127.875,127.875,341.015625,341.015625,340.6640625,340.6640625,2048,2046,45.0,45.0,45.0,45.0,0,0.15,74.0,174.0234375,177.36328125,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,7680,20.0
127.9375,0.0,0.0,340.6640625,340.6640625,340.6640625,340.6640625,2048,2046,45.0,45.0,45.0,45.0,0,0.15,74.0,174.0234375,177.36328125,130560,611,0,0,0,0.0,41.484375,114.2578125,114.609375,149.0,149.0,61.6,0,20.0
0.0625,0.0,127.9375,340.6640625,340.6640625,340.6640625,340.6640625,2048,2046,45.0,45.0,45.0,45.0,0,0.15,74.0,174.19921875,177.36328125,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,2920,20.0
127.875,0.0,127.9375,340.6640625,341.015625,341.015625,341.015625,2048,2046,45.0,45.0,45.0,45.0,0,0.15,74.0,174.0234375,177.36328125,130560,611,0,0,0,63.75,41.484375,114.2578125,114.609375,149.0,149.0,61.6,0,20.0
0.0,0.0,0.0,341.015625,341.015625,341.015625,341.015625,2048,2046,45.0,45.0,45.0,45.0,0,0.15,74.0,174.19921875,177.36328125,130560,611,0,0,0,0.0,41.484375,114.2578125,114.609375,149.0,149.0,61.6,0,19.75
0.0,127.9375,127.875,341.3671875,341.3671875,341.3671875,341.3671875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,74.0,174.19921875,177.36328125,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,0,19.75
0.0,0.0,127.875,341.3671875,341.015625,341.015625,341.015625,2048,2046,45.0,45.0,45.0,45.0,0,0.15,74.5,174.19921875,177.36328125,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,2920,19.75
127.9375,0.0,127.9375,341.3671875,341.3671875,341.3671875,341.3671875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,74.5,174.19921875,177.36328125,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,8600,19.75
127.9375,127.9375,127.9375,341.3671875,341.3671875,341.3671875,341.3671875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,74.5,174.0234375,177.36328125,130560,611,0,0,0,0.0,41.484375,114.2578125,114.609375,149.0,149.0,61.6,7680,19.75
127.875,127.9375,127.9375,341.3671875,341.3671875,341.3671875,341.3671875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,74.5,174.0234375,177.36328125,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,0,19.5
0.0,127.9375,0.0,341.015625,341.015625,341.015625,341.015625,2048,2046,45.0,45.0,45.0,45.0,0,0.15,74.5,174.19921875,177.36328125,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,2920,19.5
127.9375,127.9375,127.9375,341.015625,341.015625,341.015625,341.015625,2048,2046,45.0,45.0,45.0,45.0,0,0.15,74.5,174.19921875,177.36328125,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,2570,19.5
0.0,0.0,127.9375,341.015625,341.015625,341.015625,341.015625,2048,2046,45.0,45.0,45.0,45.0,0,0.15,74.5,174.19921875,177.36328125,130560,610,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,0,19.5
0.0,0.0,0.0,341.015625,341.015625,341.015625,341.015625,2048,2046,45.0,45.0,45.0,45.0,0,0.15,74.5,174.19921875,177.36328125,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,0,19.5
127.9375,127.875,0.0,341.015625,341.015625,341.015625,341.015625,2048,2046,45.0,45.0,45.0,45.0,0,0.15,74.5,174.19921875,177.36328125,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,2920,19.5
127.9375,0.125,0.1875,341.015625,341.015625,341.015625,341.015625,2048,2046,45.0,45.0,45.0,45.0,0,0.15,74.5,174.19921875,177.36328125,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,0,19.25
0.125,127.875,0.0,341.015625,341.015625,341.015625,341.3671875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,74.5,174.19921875,177.36328125,130560,610,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,7680,19.25
0.0625,127.9375,127.875,341.3671875,341.3671875,341.3671875,341.3671875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,74.5,174.19921875,177.36328125,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,0,19.25
0.0,127.9375,127.875,341.3671875,341.3671875,341.3671875,341.3671875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,74.5,174.19921875,177.36328125,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,2920,19.25
127.9375,127.875,0.0,341.3671875,341.3671875,341.3671875,341.3671875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,74.5,174.0234375,177.36328125,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,70,19.25
0.0,127.9375,0.0,341.015625,341.015625,341.015625,341.015625,2048,2046,45.0,45.0,45.0,45.0,0,0.15,75.0,174.375,177.36328125,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,0,19.25
127.9375,127.9375,0.0,341.015625,341.015625,340.6640625,340.6640625,2048,2046,45.0,45.0,45.0,45.0,0,0.15,75.0,174.375,177.36328125,130560,610,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,0,19.25
0.0,127.9375,127.9375,340.6640625,341.015625,341.015625,341.015625,2048,2046,45.0,45.0,45.0,45.0,0,0.15,75.0,174.375,177.36328125,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,2920,19.25
0.0,127.9375,127.9375,341.015625,341.015625,341.015625,341.015625,2048,2046,45.0,45.0,45.0,45.0,0,0.15,75.0,174.375,177.36328125,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,2540,19.0
127.9375,127.9375,127.9375,341.3671875,341.3671875,341.3671875,341.3671875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,75.0,174.375,177.36328125,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,0,19.0
127.9375,127.9375,0.0,341.3671875,341.015625,341.015625,341.015625,2048,2046,45.0,45.0,45.0,45.0,0,0.15,75.0,174.375,177.36328125,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,0,19.0
127.9375,127.9375,127.9375,341.015625,341.015625,341.015625,341.015625,2048,2046,45.0,45.0,45.0,45.0,0,0.15,75.0,174.375,177.36328125,130560,611,0,0,0,0.0,41.484375,114.2578125,114.609375,149.0,149.0,61.6,2920,19.0
127.9375,0.0625,0.0,341.015625,341.015625,341.015625,341.3671875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,75.0,174.375,177.36328125,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,4760,19.0
0.0,0.0,0.0625,341.3671875,341.3671875,341.3671875,341.3671875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,75.0,174.19921875,177.36328125,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,7680,19.0
0.0625,127.9375,127.9375,341.015625,341.015625,341.015625,341.015625,2048,2046,45.0,45.0,45.0,45.0,0,0.15,75.0,174.375,177.36328125,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,0,18.75
0.0,127.9375,0.0,341.015625,341.015625,341.015625,341.015625,2048,2046,45.0,45.0,45.0,45.0,0,0.15,75.0,174.375,177.36328125,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,2920,18.75
0.0,0.0,127.9375,340.6640625,340.6640625,340.6640625,340.6640625,2048,2046,45.0,45.0,45.0,45.0,0,0.15,75.0,174.375,177.36328125,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,9120,18.75
0.0,0.0,0.0,340.6640625,340.6640625,340.6640625,341.015625,2048,2045,45.0,45.0,45.0,45.0,0,0.15,75.0,174.375,177.36328125,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,0,18.75
0.0,127.9375,0.0,341.015625,341.015625,341.015625,341.015625,2048,2046,45.0,45.0,45.0,45.0,0,0.15,75.0,174.375,177.36328125,130560,611,0,0,0,0.0,41.484375,114.2578125,114.609375,149.0,149.0,61.6,0,18.75
0.0,0.0,127.9375,341.015625,341.015625,341.015625,341.015625,2048,2046,45.0,45.0,45.0,45.0,0,0.15,75.0,174.375,177.36328125,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,2920,18.75
127.9375,0.0,0.0,341.015625,341.015625,341.015625,341.015625,2048,2046,45.0,45.0,45.0,45.0,0,0.15,75.0,174.19921875,177.36328125,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,9120,18.75
0.0625,0.0625,0.0625,341.3671875,341.3671875,341.3671875,341.3671875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,75.0,174.375,177.36328125,130560,611,0,0,0,63.75,41.484375,114.2578125,114.609375,149.0,149.0,61.6,7680,18.75
0.0,127.9375,0.0,341.3671875,341.3671875,341.3671875,341.3671875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,75.5,174.375,177.36328125,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,0,18.75
0.0,127.9375,127.9375,341.3671875,341.3671875,341.3671875,341.3671875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,75.5,174.375,177.36328125,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,2920,18.75
127.9375,127.6875,127.6875,341.3671875,341.3671875,341.3671875,341.3671875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,75.5,174.375,177.36328125,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,0,18.75
127.75,127.875,0.0,341.3671875,341.3671875,341.3671875,341.3671875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,75.5,174.375,177.36328125,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,0,18.75
0.1875,127.875,127.9375,341.3671875,341.3671875,341.3671875,341.3671875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,75.5,174.375,177.36328125,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,0,18.75
0.0625,0.125,0.0625,341.015625,341.015625,341.015625,341.015625,2048,2046,45.0,45.0,45.0,45.0,0,0.15,75.5,174.19921875,177.36328125,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,2920,18.75
0.125,0.0,0.0,341.015625,341.015625,341.015625,341.015625,2048,2046,45.0,45.0,45.0,45.0,0,0.15,75.5,174.19921875,177.36328125,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,0,18.75
127.9375,127.9375,0.0,341.015625,341.015625,341.015625,341.015625,2048,2046,45.0,45.0,45.0,45.0,0,0.15,75.5,174.375,177.36328125,130560,611,0,0,0,0.0,41.484375,114.2578125,114.609375,149.0,149.0,61.6,7680,18.5
0.0,0.0,127.9375,341.015625,341.015625,341.015625,341.015625,2048,2046,45.0,45.0,45.0,45.0,0,0.15,75.5,174.375,177.36328125,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,0,18.5
0.0,0.0,0.0,341.015625,341.015625,341.015625,341.015625,2048,2046,45.0,45.0,45.0,45.0,0,0.15,75.5,174.375,177.36328125,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,2920,18.5
127.9375,127.875,127.9375,341.015625,341.015625,341.015625,341.015625,2048,2046,45.0,45.0,45.0,45.0,0,0.15,75.5,174.375,177.36328125,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,0,18.5
127.875,0.0,0.0,341.015625,341.015625,341.015625,341.015625,2048,2046,45.0,45.0,45.0,45.0,0,0.15,75.5,174.375,177.36328125,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,0,18.5
0.0625,0.0,127.9375,341.015625,341.015625,341.015625,341.015625,2048,2046,45.0,45.0,45.0,45.0,0,0.15,75.5,174.375,177.36328125,130560,610,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,0,18.5
127.9375,0.0,0.0,341.015625,341.015625,341.015625,341.015625,2048,2046,45.0,45.0,45.0,45.0,0,0.15,75.5,174.375,177.36328125,130560,610,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,2920,18.5
127.9375,0.0625,0.0,341.3671875,341.3671875,341.3671875,341.3671875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,75.5,174.375,177.36328125,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,0,18.5
0.0,0.0,0.0,341.3671875,341.3671875,341.3671875,341.3671875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,75.5,174.375,177.36328125,130560,610,0,0,0,0.0,41.484375,114.2578125,114.609375,149.0,149.0,61.6,7680,18.5
0.0,127.9375,127.9375,341.3671875,341.3671875,341.3671875,341.3671875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,75.5,174.375,177.36328125,130560,610,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,0,18.5
127.9375,127.875,127.9375,341.3671875,341.3671875,341.3671875,341.015625,2048,2046,45.0,45.0,45.0,45.0,0,0.15,75.5,174.375,177.36328125,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,2920,18.5
127.9375,127.9375,0.0,341.015625,341.3671875,341.3671875,341.3671875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,75.5,174.375,177.36328125,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,0,18.5
127.9375,127.9375,0.0,341.3671875,341.3671875,341.3671875,341.3671875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,75.5,174.375,177.36328125,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,0,18.5
0.0,0.0,127.9375,341.3671875,341.3671875,341.71875,341.71875,2048,2045,45.0,45.0,45.0,45.0,0,0.15,75.5,174.375,177.36328125,130560,611,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,0,18.5
127.9375,0.0,127.9375,341.71875,341.71875,341.71875,341.71875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,76.0,174.375,177.36328125,130560,610,0,0,0,0.0,41.484375,114.2578125,114.609375,149.0,149.0,61.6,2920,18.5
127.9375,127.9375,0.0,341.3671875,341.3671875,341.3671875,341.3671875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,76.0,174.375,177.36328125,130560,610,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,0,18.5
127.9375,127.9375,0.0,341.3671875,341.3671875,341.3671875,341.3671875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,76.0,174.19921875,177.36328125,130560,610,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,7680,18.5
0.0,0.0,0.0,341.3671875,341.3671875,341.3671875,341.3671875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,76.0,174.19921875,177.36328125,130560,610,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,0,18.5
127.9375,0.0,0.0,341.3671875,341.015625,341.015625,341.015625,2048,2046,45.0,45.0,45.0,45.0,0,0.15,76.0,174.375,177.36328125,130560,610,0,0,0,0.0,41.484375,114.2578125,114.609375,149.0,149.0,61.6,2920,18.5
127.9375,0.0,0.0,341.015625,341.015625,341.015625,341.015625,2048,2046,45.0,45.0,45.0,45.0,0,0.15,76.0,174.19921875,177.36328125,130560,610,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,0,18.5
127.9375,0.0625,0.0,340.6640625,340.6640625,340.6640625,340.6640625,2048,2046,45.0,45.0,45.0,45.0,0,0.15,76.0,174.375,177.36328125,130560,610,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,0,18.5
0.0,127.9375,127.9375,341.015625,341.015625,341.015625,341.015625,2048,2046,45.0,45.0,45.0,45.0,0,0.15,76.0,174.375,177.36328125,130560,610,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,0,18.5
127.875,127.9375,127.9375,341.015625,341.015625,341.015625,341.015625,2048,2046,45.0,45.0,45.0,45.0,0,0.15,76.0,174.19921875,177.36328125,130560,610,0,0,0,63.875,41.484375,114.2578125,114.609375,149.0,149.0,61.6,2920,18.5
